CustomerID,recency_days,last_purchase_date,frequency,Monetary,,,,,,,,
14189,2,12/7/2011 15:55,16,5503.2,,,,,,,,
14190,666,2/11/2010 14:27,1,79.9,,,,,,,,
14191,1,12/8/2011 9:23,15,4817.7,,,,,,,,
14192,388,11/16/2010 17:44,1,293.7,,,,,,,,
14193,67,10/3/2011 9:34,3,1210.2,,,,,,,,
14194,4,12/5/2011 10:38,36,18670.6,,,,,,,,
14195,201,5/22/2011 10:29,6,2615.6,,,,,,,,
14196,106,8/25/2011 10:25,1,335.5,,,,,,,,
14197,410,10/25/2010 10:01,1,390.1,,,,,,,,
14198,18,11/21/2011 16:35,9,1569.7,,,,,,,,
14199,218,5/5/2011 13:44,4,1091.7,,,,,,,,
14200,617,4/1/2010 13:01,1,379.2,,,,,,,,
14201,60,10/10/2011 13:27,10,1193.5,,,,,,,,
14202,381,11/23/2010 17:13,3,847.8,,,,,,,,
14203,397,11/7/2010 13:35,1,339.3,,,,,,,,
14204,2,12/7/2011 13:38,4,1011.5,,,,,,,,
14205,16,11/23/2011 10:55,9,2414.2,,,,,,,,
14206,239,4/14/2011 16:38,3,1185,,,,,,,,
14207,687,1/21/2010 9:33,1,157.8,,,,,,,,
14208,94,9/6/2011 12:48,2,567.1,,,,,,,,
14209,10,11/29/2011 10:18,15,4993.3,,,,,,,,
14210,105,8/26/2011 12:36,16,5556.6,,,,,,,,
14211,53,10/17/2011 13:23,18,4402.3,,,,,,,,
14212,89,9/11/2011 12:45,2,2190.1,,,,,,,,
14213,404,10/31/2010 10:37,1,1192.2,,,,,,,,
14214,30,11/9/2011 10:31,5,1004.4,,,,,,,,
14215,11,11/28/2011 12:19,9,3250.3,,,,,,,,
14216,3,12/6/2011 14:56,5,2150,,,,,,,,
14217,1,12/8/2011 11:53,23,3298.6,,,,,,,,
14218,42,10/28/2011 10:00,1,169.5,,,,,,,,
14219,4,12/5/2011 16:23,3,633.8,,,,,,,,
14220,247,4/6/2011 13:23,4,1515,,,,,,,,
14221,42,10/28/2011 13:42,17,6517.5,,,,,,,,
14222,177,6/15/2011 16:42,1,683.2,,,,,,,,
14223,92,9/8/2011 13:38,3,991.1,,,,,,,,
14224,110,8/21/2011 13:24,9,1824.7,,,,,,,,
14225,434,10/1/2010 10:32,4,2000.5,,,,,,,,
14226,28,11/11/2011 11:34,6,2975.2,,,,,,,,
14227,26,11/13/2011 15:48,15,6368.7,,,,,,,,
14228,437,9/28/2010 9:45,3,745.5,,,,,,,,
14229,51,10/19/2011 10:04,7,2594,,,,,,,,
14230,435,9/30/2010 9:07,3,979.8,,,,,,,,
14231,183,6/9/2011 11:05,4,1235.6,,,,,,,,
14232,42,10/28/2011 11:09,5,2048.1,,,,,,,,
14233,49,10/21/2011 15:54,7,2904.3,,,,,,,,
14234,22,11/17/2011 17:53,4,740.9,,,,,,,,
14235,75,9/25/2011 14:37,9,4718,,,,,,,,
14236,80,9/20/2011 9:13,5,1555.3,,,,,,,,
14237,373,12/1/2010 13:20,2,471.1,,,,,,,,
14238,326,1/17/2011 14:40,3,434.2,,,,,,,,
14239,43,10/27/2011 14:40,21,4263.2,,,,,,,,
14240,30,11/9/2011 13:45,3,1247.5,,,,,,,,
14241,183,6/9/2011 11:46,2,333.7,,,,,,,,
14242,234,4/19/2011 11:46,2,280.6,,,,,,,,
14243,8,12/1/2011 11:12,17,7217.8,,,,,,,,
14244,660,2/17/2010 11:40,1,366.4,,,,,,,,
14245,219,5/4/2011 8:40,2,1693.5,,,,,,,,
14246,110,8/21/2011 11:50,3,1474.1,,,,,,,,
14247,278,3/6/2011 15:21,5,728.5,,,,,,,,
14248,318,1/25/2011 14:45,3,1033,,,,,,,,
14249,410,10/25/2010 12:34,12,5253.4,,,,,,,,
14250,7,12/2/2011 14:30,3,1904.1,,,,,,,,
14251,1,12/8/2011 8:32,5,2879.7,,,,,,,,
14252,381,11/23/2010 13:36,1,351,,,,,,,,
14253,493,8/3/2010 14:55,2,363.4,,,,,,,,
14254,432,10/3/2010 11:52,1,601,,,,,,,,
14255,546,6/11/2010 15:54,1,1000.6,,,,,,,,
14256,260,3/24/2011 13:17,5,2460.8,,,,,,,,
14257,64,10/6/2011 16:54,9,5954.5,,,,,,,,
14258,9,11/30/2011 15:27,25,32051.3,,,,,,,,
14259,141,7/21/2011 10:44,1,120,,,,,,,,
14260,471,8/25/2010 14:55,3,824.3,,,,,,,,
14261,50,10/20/2011 10:04,2,1163.5,,,,,,,,
14262,8,12/1/2011 14:17,8,2618.2,,,,,,,,
14263,423,10/12/2010 14:09,1,322.9,,,,,,,,
14264,154,7/8/2011 10:20,6,1517.4,,,,,,,,
14265,109,8/22/2011 13:32,4,1373.4,,,,,,,,
14266,428,10/7/2010 13:32,1,40.6,,,,,,,,
14267,162,6/30/2011 10:09,3,1516.2,,,,,,,,
14268,470,8/26/2010 10:45,1,354.9,,,,,,,,
14269,439,9/26/2010 12:53,1,295.7,,,,,,,,
14270,331,1/12/2011 9:33,1,492.7,,,,,,,,
14271,225,4/28/2011 12:47,2,214.2,,,,,,,,
14272,73,9/27/2011 10:08,4,920.8,,,,,,,,
14273,51,10/19/2011 13:20,4,560,,,,,,,,
14274,686,1/22/2010 12:51,1,256.6,,,,,,,,
14275,395,11/9/2010 9:06,6,1189.4,,,,,,,,
14276,98,9/2/2011 9:45,7,2102.7,,,,,,,,
14277,15,11/24/2011 15:01,9,17166.1,,,,,,,,
14278,409,10/26/2010 12:07,1,205.8,,,,,,,,
14279,520,7/7/2010 8:42,2,191.9,,,,,,,,
14280,196,5/27/2011 10:37,1,134,,,,,,,,
14281,408,10/27/2010 14:45,1,245.2,,,,,,,,
14282,3,12/6/2011 17:04,25,7250.8,,,,,,,,
14283,463,9/2/2010 14:46,4,628.4,,,,,,,,
14284,30,11/9/2011 8:11,3,1299.7,,,,,,,,
14285,21,11/18/2011 14:50,8,3278.5,,,,,,,,
14286,23,11/16/2011 10:34,7,8479.8,,,,,,,,
14287,8,12/1/2011 13:25,3,176.6,,,,,,,,
14288,213,5/10/2011 13:22,1,426.6,,,,,,,,
14289,8,12/1/2011 11:44,6,911.3,,,,,,,,
14290,11,11/28/2011 14:02,8,4516.6,,,,,,,,
14291,1,12/8/2011 10:26,23,7904.1,,,,,,,,
14292,7,12/2/2011 11:50,16,9226.3,,,,,,,,
14293,3,12/6/2011 15:17,9,2903,,,,,,,,
14294,407,10/28/2010 16:25,1,375.3,,,,,,,,
14295,40,10/30/2011 15:50,5,2362.9,,,,,,,,
14296,421,10/14/2010 14:14,2,456.4,,,,,,,,
14297,17,11/22/2011 9:06,4,1305.3,,,,,,,,
14298,8,12/1/2011 13:12,82,91194.5,,,,,,,,
14299,8,12/1/2011 16:05,27,14070.3,,,,,,,,
14300,18,11/21/2011 8:57,1,43.2,,,,,,,,
14301,117,8/14/2011 15:33,4,1992.2,,,,,,,,
14302,430,10/5/2010 8:10,3,742.9,,,,,,,,
14303,407,10/28/2010 15:37,2,277.9,,,,,,,,
14304,222,5/1/2011 11:50,3,1725,,,,,,,,
14305,71,9/29/2011 15:29,3,1859,,,,,,,,
14306,51,10/19/2011 13:23,6,3151.4,,,,,,,,
14307,88,9/12/2011 9:38,10,4287.9,,,,,,,,
14308,549,6/8/2010 16:48,2,1147,,,,,,,,
14309,8,12/1/2011 13:33,11,3780.8,,,,,,,,
14310,432,10/3/2010 12:34,1,492.1,,,,,,,,
14311,242,4/11/2011 10:14,2,516.5,,,,,,,,
14312,46,10/24/2011 9:46,11,3090.3,,,,,,,,
14314,106,8/25/2011 10:39,2,229.8,,,,,,,,
14315,44,10/26/2011 12:06,8,3197.8,,,,,,,,
14316,422,10/13/2010 16:31,5,1370.3,,,,,,,,
14317,64,10/6/2011 10:44,1,508.6,,,,,,,,
14318,460,9/5/2010 15:32,1,158,,,,,,,,
14319,424,10/11/2010 13:38,1,494.9,,,,,,,,
14320,206,5/17/2011 9:24,5,1346.8,,,,,,,,
14321,10,11/29/2011 9:47,7,2218.1,,,,,,,,
14322,429,10/6/2010 15:17,4,474.1,,,,,,,,
14323,114,8/17/2011 11:37,2,605.1,,,,,,,,
14324,409,10/26/2010 11:44,2,701.6,,,,,,,,
14325,569,5/19/2010 9:20,1,245.5,,,,,,,,
14326,242,4/11/2011 15:04,3,941,,,,,,,,
14327,163,6/29/2011 13:58,6,1894.9,,,,,,,,
14328,438,9/27/2010 16:01,1,445.1,,,,,,,,
14329,17,11/22/2011 15:50,15,9887.6,,,,,,,,
14330,623,3/26/2010 9:10,1,200.6,,,,,,,,
14331,124,8/7/2011 13:17,2,462.7,,,,,,,,
14332,22,11/17/2011 11:54,5,1905.6,,,,,,,,
14333,67,10/3/2011 10:38,1,415.2,,,,,,,,
14334,16,11/23/2011 10:01,12,4318.5,,,,,,,,
14335,16,11/23/2011 13:41,2,451.1,,,,,,,,
14336,16,11/23/2011 11:40,4,1614.9,,,,,,,,
14338,161,7/1/2011 14:08,3,928.1,,,,,,,,
14339,242,4/11/2011 11:06,2,620.3,,,,,,,,
14340,218,5/5/2011 9:44,1,134.7,,,,,,,,
14341,45,10/25/2011 15:48,18,4447.9,,,,,,,,
14342,21,11/18/2011 13:21,6,918.4,,,,,,,,
14343,421,10/14/2010 13:05,4,1062.6,,,,,,,,
14344,127,8/4/2011 13:51,20,2987.2,,,,,,,,
14345,38,11/1/2011 9:51,1,109,,,,,,,,
14346,120,8/11/2011 9:47,5,2315.8,,,,,,,,
14347,736,12/3/2009 10:49,1,82.6,,,,,,,,
14348,260,3/24/2011 16:23,1,409.6,,,,,,,,
14349,10,11/29/2011 15:39,1,133.5,,,,,,,,
14350,274,3/10/2011 14:14,3,972,,,,,,,,
14351,164,6/28/2011 11:56,1,51,,,,,,,,
14352,157,7/5/2011 15:41,4,1008.2,,,,,,,,
14353,215,5/8/2011 16:06,3,376.5,,,,,,,,
14354,5,12/4/2011 11:32,2,163.6,,,,,,,,
14355,365,12/9/2010 12:16,3,840.1,,,,,,,,
14356,79,9/21/2011 9:18,2,701.2,,,,,,,,
14357,43,10/27/2011 16:23,1,223.6,,,,,,,,
14358,389,11/15/2010 15:51,2,400.1,,,,,,,,
14359,19,11/20/2011 13:17,3,912.2,,,,,,,,
14360,31,11/8/2011 9:12,4,2118,,,,,,,,
14361,578,5/10/2010 12:29,1,214.7,,,,,,,,
14362,22,11/17/2011 15:08,1,151.5,,,,,,,,
14363,402,11/2/2010 17:01,2,227.5,,,,,,,,
14364,108,8/23/2011 11:01,8,3717.4,,,,,,,,
14365,394,11/10/2010 9:52,2,634.7,,,,,,,,
14366,525,7/2/2010 17:23,1,136,,,,,,,,
14367,8,12/1/2011 13:19,16,9208,,,,,,,,
14368,319,1/24/2011 9:52,1,155,,,,,,,,
14369,642,3/7/2010 15:47,2,469.1,,,,,,,,
14370,450,9/15/2010 10:53,6,1175.8,,,,,,,,
14371,295,2/17/2011 16:35,1,100.5,,,,,,,,
14372,443,9/22/2010 16:17,2,860.1,,,,,,,,
14373,358,12/16/2010 15:40,1,76.6,,,,,,,,
14374,541,6/16/2010 14:25,1,108,,,,,,,,
14375,185,6/7/2011 13:44,3,1072.1,,,,,,,,
14376,683,1/25/2010 15:36,1,213.8,,,,,,,,
14377,191,6/1/2011 13:32,2,617.1,,,,,,,,
14378,621,3/28/2010 12:22,1,131.3,,,,,,,,
14379,44,10/26/2011 16:43,4,1242.6,,,,,,,,
14380,682,1/26/2010 17:11,1,49,,,,,,,,
14381,52,10/18/2011 17:10,2,625.9,,,,,,,,
14382,26,11/13/2011 16:18,2,1093.8,,,,,,,,
14383,38,11/1/2011 15:53,3,1247.7,,,,,,,,
14384,500,7/27/2010 9:53,1,58.5,,,,,,,,
14385,9,11/30/2011 15:36,3,202.1,,,,,,,,
14386,296,2/16/2011 9:45,1,142.4,,,,,,,,
14387,32,11/7/2011 12:29,3,1719.2,,,,,,,,
14388,10,11/29/2011 13:32,16,6388.2,,,,,,,,
14389,65,10/5/2011 15:17,5,1898,,,,,,,,
14390,10,11/29/2011 13:49,13,6108.4,,,,,,,,
14391,576,5/12/2010 9:42,1,135.6,,,,,,,,
14392,432,10/3/2010 12:56,1,266.4,,,,,,,,
14393,218,5/5/2011 18:16,1,68,,,,,,,,
14394,564,5/24/2010 10:43,1,93.8,,,,,,,,
14395,2,12/7/2011 14:34,20,7637.1,,,,,,,,
14396,65,10/5/2011 16:09,7,1907.2,,,,,,,,
14397,2,12/7/2011 9:22,19,2613,,,,,,,,
14398,401,11/3/2010 13:46,2,707.8,,,,,,,,
14399,394,11/10/2010 13:23,8,2095.5,,,,,,,,
14400,149,7/13/2011 15:50,3,1732.5,,,,,,,,
14401,4,12/5/2011 13:30,22,6795.9,,,,,,,,
14402,652,2/25/2010 13:20,1,285.6,,,,,,,,
14403,130,8/1/2011 12:57,6,1880.5,,,,,,,,
14404,33,11/6/2011 12:30,13,2721.6,,,,,,,,
14405,386,11/18/2010 11:40,1,195,,,,,,,,
14406,119,8/12/2011 16:54,1,156.8,,,,,,,,
14407,107,8/24/2011 14:02,6,2157.7,,,,,,,,
14408,10,11/29/2011 11:41,11,4037.8,,,,,,,,
14409,71,9/29/2011 18:18,9,3427.3,,,,,,,,
14410,92,9/8/2011 15:08,11,2508.8,,,,,,,,
14411,310,2/2/2011 10:56,1,1063,,,,,,,,
14412,42,10/28/2011 10:45,3,1426.2,,,,,,,,
14413,362,12/12/2010 13:37,4,764.5,,,,,,,,
14414,91,9/9/2011 12:09,8,2399.3,,,,,,,,
14415,1,12/8/2011 14:38,23,11717.2,,,,,,,,
14416,22,11/17/2011 15:22,2,490.2,,,,,,,,
14417,387,11/17/2010 10:55,1,488.2,,,,,,,,
14418,3,12/6/2011 11:39,3,1933.4,,,,,,,,
14419,10,11/29/2011 11:22,7,1243,,,,,,,,
14420,99,9/1/2011 18:07,4,1626.4,,,,,,,,
14421,57,10/13/2011 13:24,6,2469.4,,,,,,,,
14422,0,12/9/2011 11:26,19,10271.5,,,,,,,,
14423,218,5/5/2011 15:12,3,916.6,,,,,,,,
14424,17,11/22/2011 11:48,1,322.1,,,,,,,,
14425,434,10/1/2010 10:24,3,661.4,,,,,,,,
14426,23,11/16/2011 12:25,17,11727.9,,,,,,,,
14427,50,10/20/2011 14:23,4,1263.5,,,,,,,,
14428,7,12/2/2011 13:17,5,1207.2,,,,,,,,
14429,403,11/1/2010 10:08,1,516.3,,,,,,,,
14430,511,7/16/2010 11:35,3,1220.9,,,,,,,,
14431,302,2/10/2011 10:40,4,2614.2,,,,,,,,
14432,9,11/30/2011 8:04,6,2233.9,,,,,,,,
14433,465,8/31/2010 12:35,1,277,,,,,,,,
14434,21,11/18/2011 8:56,6,1372.8,,,,,,,,
14435,501,7/26/2010 12:33,1,90.4,,,,,,,,
14436,98,9/2/2011 10:13,2,271.7,,,,,,,,
14437,365,12/9/2010 9:27,5,873.3,,,,,,,,
14438,306,2/6/2011 14:56,1,131.9,,,,,,,,
14439,319,1/24/2011 11:39,5,9443,,,,,,,,
14440,8,12/1/2011 15:42,13,5982,,,,,,,,
14441,0,12/9/2011 9:07,11,4601.8,,,,,,,,
14442,204,5/19/2011 11:36,7,5367,,,,,,,,
14443,53,10/17/2011 10:10,5,2083,,,,,,,,
14444,456,9/9/2010 18:56,1,120.4,,,,,,,,
14445,455,9/10/2010 11:09,1,221.7,,,,,,,,
14446,0,12/9/2011 11:34,5,1144,,,,,,,,
14447,18,11/21/2011 8:28,6,1711.7,,,,,,,,
14448,9,11/30/2011 13:50,2,375.4,,,,,,,,
14449,18,11/21/2011 12:06,8,2168.7,,,,,,,,
14450,180,6/12/2011 10:46,7,1128.4,,,,,,,,
14451,60,10/10/2011 13:38,12,3167,,,,,,,,
14452,10,11/29/2011 12:06,4,639.9,,,,,,,,
14453,190,6/2/2011 14:15,1,119.9,,,,,,,,
14454,376,11/28/2010 13:26,5,957.4,,,,,,,,
14455,432,10/3/2010 15:48,4,607.8,,,,,,,,
14456,5,12/4/2011 13:59,9,2907.7,,,,,,,,
14457,310,2/2/2011 9:39,1,113.6,,,,,,,,
14458,380,11/24/2010 12:43,1,226.8,,,,,,,,
14459,155,7/7/2011 13:35,2,5375.7,,,,,,,,
14460,110,8/21/2011 14:19,9,1093.5,,,,,,,,
14461,148,7/14/2011 17:11,13,6653.1,,,,,,,,
14462,66,10/4/2011 15:55,12,2211.6,,,,,,,,
14463,98,9/2/2011 15:20,4,786.6,,,,,,,,
14464,568,5/20/2010 18:00,2,111,,,,,,,,
14465,246,4/7/2011 12:38,11,3889,,,,,,,,
14466,29,11/10/2011 14:07,13,4259.9,,,,,,,,
14467,17,11/22/2011 12:48,12,2178,,,,,,,,
14468,733,12/6/2009 12:21,1,204.2,,,,,,,,
14469,416,10/19/2010 14:30,4,2085.7,,,,,,,,
14470,11,11/28/2011 10:31,3,712,,,,,,,,
14471,591,4/27/2010 17:12,2,401,,,,,,,,
14472,103,8/28/2011 11:01,9,2061.1,,,,,,,,
14473,74,9/26/2011 15:10,2,234.3,,,,,,,,
14474,46,10/24/2011 13:26,2,1249,,,,,,,,
14475,71,9/29/2011 10:46,4,1151.2,,,,,,,,
14476,257,3/27/2011 15:39,1,193,,,,,,,,
14477,19,11/20/2011 11:11,7,1969.6,,,,,,,,
14478,382,11/22/2010 15:29,4,1276.7,,,,,,,,
14479,253,3/31/2011 9:07,4,1111.6,,,,,,,,
14480,11,11/28/2011 16:35,4,1299.5,,,,,,,,
14481,164,6/28/2011 10:38,5,2267.6,,,,,,,,
14482,18,11/21/2011 13:14,12,4247.1,,,,,,,,
14483,281,3/3/2011 10:26,2,257.1,,,,,,,,
14484,50,10/20/2011 14:11,4,1071,,,,,,,,
14485,38,11/1/2011 12:25,1,158.2,,,,,,,,
14486,511,7/16/2010 9:42,2,175.5,,,,,,,,
14487,26,11/13/2011 12:17,7,1229.3,,,,,,,,
14488,67,10/3/2011 9:30,1,1064.3,,,,,,,,
14489,207,5/16/2011 14:51,4,1574.9,,,,,,,,
14490,406,10/29/2010 15:04,2,1273.5,,,,,,,,
14491,175,6/17/2011 15:22,2,340.9,,,,,,,,
14492,430,10/5/2010 13:21,7,1921.9,,,,,,,,
14493,7,12/2/2011 16:14,10,5028.3,,,,,,,,
14494,25,11/14/2011 9:21,3,401.5,,,,,,,,
14495,50,10/20/2011 12:28,3,174.8,,,,,,,,
14496,311,2/1/2011 9:01,7,2363.9,,,,,,,,
14497,309,2/3/2011 17:01,2,697.1,,,,,,,,
14498,42,10/28/2011 12:09,10,3849.3,,,,,,,,
14499,26,11/13/2011 13:01,7,2063.9,,,,,,,,
14500,88,9/12/2011 16:45,3,254.9,,,,,,,,
14501,183,6/9/2011 12:02,2,251.2,,,,,,,,
14502,19,11/20/2011 11:50,11,2379,,,,,,,,
14503,3,12/6/2011 13:30,6,3543.3,,,,,,,,
14504,47,10/23/2011 16:00,4,673.3,,,,,,,,
14505,17,11/22/2011 15:45,19,11563.3,,,,,,,,
14506,17,11/22/2011 13:02,7,2924,,,,,,,,
14507,23,11/16/2011 12:21,11,3179.1,,,,,,,,
14508,22,11/17/2011 19:48,5,795.4,,,,,,,,
14509,534,6/23/2010 13:21,1,111,,,,,,,,
14510,375,11/29/2010 12:46,3,979.9,,,,,,,,
14511,11,11/28/2011 17:05,5,1314.8,,,,,,,,
14512,187,6/5/2011 12:39,7,1216,,,,,,,,
14513,100,8/31/2011 11:25,6,788,,,,,,,,
14514,61,10/9/2011 16:05,9,4331,,,,,,,,
14515,17,11/22/2011 11:37,12,3724.1,,,,,,,,
14516,516,7/11/2010 14:07,1,151.2,,,,,,,,
14517,33,11/6/2011 14:20,2,330.5,,,,,,,,
14518,64,10/6/2011 14:43,1,174.4,,,,,,,,
14519,683,1/25/2010 11:18,2,203.1,,,,,,,,
14520,1,12/8/2011 9:46,2,270.6,,,,,,,,
14521,491,8/5/2010 16:35,1,199.5,,,,,,,,
14522,24,11/15/2011 13:24,8,1718.9,,,,,,,,
14523,108,8/23/2011 13:13,1,241.1,,,,,,,,
14524,31,11/8/2011 12:29,13,2901.5,,,,,,,,
14525,19,11/20/2011 11:37,17,7780.1,,,,,,,,
14526,389,11/15/2010 13:32,1,258.7,,,,,,,,
14527,2,12/7/2011 12:19,122,27229.5,,,,,,,,
14528,37,11/2/2011 17:09,1,364.2,,,,,,,,
14529,60,10/10/2011 15:27,3,553.1,,,,,,,,
14530,25,11/14/2011 10:38,16,6062.7,,,,,,,,
14531,479,8/17/2010 10:16,1,376.3,,,,,,,,
14532,236,4/17/2011 13:05,11,3839.1,,,,,,,,
14533,24,11/15/2011 12:05,11,3466.4,,,,,,,,
14534,2,12/7/2011 12:19,26,6038.6,,,,,,,,
14535,60,10/10/2011 15:39,9,5907.3,,,,,,,,
14536,259,3/25/2011 12:21,1,171,,,,,,,,
14537,57,10/13/2011 10:54,2,641.4,,,,,,,,
14538,64,10/6/2011 10:31,5,1370.8,,,,,,,,
14539,15,11/24/2011 9:50,2,537.5,,,,,,,,
14540,9,11/30/2011 10:15,11,3569.3,,,,,,,,
14541,58,10/12/2011 10:08,14,2428,,,,,,,,
14542,185,6/7/2011 8:19,1,103.3,,,,,,,,
14543,28,11/11/2011 12:45,39,14233,,,,,,,,
14544,24,11/15/2011 15:06,3,2854.1,,,,,,,,
14545,674,2/3/2010 15:23,1,349.3,,,,,,,,
14546,5,12/4/2011 13:00,11,5099.9,,,,,,,,
14547,3,12/6/2011 11:06,8,3930,,,,,,,,
14548,150,7/12/2011 12:19,9,2293.2,,,,,,,,
14549,311,2/1/2011 13:47,4,913.6,,,,,,,,
14550,10,11/29/2011 12:12,4,1327.2,,,,,,,,
14551,18,11/21/2011 13:36,7,870.6,,,,,,,,
14552,151,7/11/2011 12:49,3,507.9,,,,,,,,
14553,19,11/20/2011 13:20,9,1789.7,,,,,,,,
14554,10,11/29/2011 16:44,4,2187.2,,,,,,,,
14555,57,10/13/2011 16:24,6,2247.4,,,,,,,,
14556,596,4/22/2010 14:57,3,815.7,,,,,,,,
14557,85,9/15/2011 15:48,1,788.4,,,,,,,,
14558,654,2/23/2010 12:51,3,655.5,,,,,,,,
14559,390,11/14/2010 16:05,1,75.6,,,,,,,,
14560,7,12/2/2011 15:22,44,6013.2,,,,,,,,
14561,75,9/25/2011 12:39,3,1080.8,,,,,,,,
14562,3,12/6/2011 11:05,26,6557,,,,,,,,
14563,509,7/18/2010 12:01,2,583.8,,,,,,,,
14564,434,10/1/2010 9:02,2,2605.6,,,,,,,,
14565,95,9/5/2011 9:07,5,3859.2,,,,,,,,
14566,110,8/21/2011 11:05,4,4092,,,,,,,,
14567,56,10/14/2011 10:21,2,1530.4,,,,,,,,
14568,435,9/30/2010 17:15,1,919.7,,,,,,,,
14569,1,12/8/2011 14:58,4,589.3,,,,,,,,
14570,280,3/4/2011 10:58,3,580.9,,,,,,,,
14571,425,10/10/2010 15:06,1,160,,,,,,,,
14572,3,12/6/2011 14:40,11,5322.2,,,,,,,,
14573,179,6/13/2011 11:15,13,2124.2,,,,,,,,
14574,732,12/7/2009 12:42,1,143.7,,,,,,,,
14575,488,8/8/2010 14:51,1,418.7,,,,,,,,
14576,372,12/2/2010 17:51,1,35.4,,,,,,,,
14577,12,11/27/2011 12:47,7,1302.1,,,,,,,,
14578,3,12/6/2011 17:18,1,168.6,,,,,,,,
14579,432,10/3/2010 14:36,1,100.5,,,,,,,,
14580,518,7/9/2010 15:20,1,14.9,,,,,,,,
14581,16,11/23/2011 12:39,2,404.7,,,,,,,,
14582,40,10/30/2011 11:56,1,114.1,,,,,,,,
14583,5,12/4/2011 12:32,8,1584.9,,,,,,,,
14584,169,6/23/2011 18:33,8,1726.5,,,,,,,,
14585,50,10/20/2011 14:33,5,1143.3,,,,,,,,
14586,276,3/8/2011 10:04,1,237.4,,,,,,,,
14587,18,11/21/2011 11:34,9,1566.6,,,,,,,,
14588,578,5/10/2010 15:08,1,135.4,,,,,,,,
14589,371,12/3/2010 11:42,1,39.8,,,,,,,,
14590,424,10/11/2010 12:06,20,2986.1,,,,,,,,
14591,15,11/24/2011 13:57,4,1274.7,,,,,,,,
14592,35,11/4/2011 16:35,3,555.7,,,,,,,,
14593,21,11/18/2011 12:48,12,3510.8,,,,,,,,
14594,7,12/2/2011 13:28,2,356.8,,,,,,,,
14595,19,11/20/2011 12:12,8,2164.5,,,,,,,,
14596,626,3/23/2010 12:13,1,212.4,,,,,,,,
14597,11,11/28/2011 13:13,6,2062.3,,,,,,,,
14598,44,10/26/2011 13:19,2,380.7,,,,,,,,
14599,390,11/14/2010 14:49,2,450.7,,,,,,,,
14600,305,2/7/2011 9:48,2,865.2,,,,,,,,
14601,10,11/29/2011 9:48,1,214,,,,,,,,
14602,656,2/21/2010 15:47,1,205.4,,,,,,,,
14603,274,3/10/2011 10:27,1,660,,,,,,,,
14604,633,3/16/2010 13:00,1,126.4,,,,,,,,
14605,374,11/30/2010 14:07,4,855.7,,,,,,,,
14606,1,12/8/2011 19:28,192,29678.5,,,,,,,,
14607,15,11/24/2011 10:35,22,23691.1,,,,,,,,
14608,4,12/5/2011 16:52,11,3352.9,,,,,,,,
14609,72,9/28/2011 12:54,10,1486.2,,,,,,,,
14610,395,11/9/2010 10:58,2,24.4,,,,,,,,
14611,443,9/22/2010 9:19,2,604.3,,,,,,,,
14612,415,10/20/2010 16:01,1,877.7,,,,,,,,
14613,680,1/28/2010 13:02,1,76.3,,,,,,,,
14614,386,11/18/2010 13:04,1,295.1,,,,,,,,
14615,394,11/10/2010 13:36,5,951.8,,,,,,,,
14616,242,4/11/2011 9:54,5,527.8,,,,,,,,
14617,402,11/2/2010 11:41,2,190.5,,,,,,,,
14618,9,11/30/2011 13:45,7,1322.5,,,,,,,,
14619,245,4/8/2011 7:37,2,1291.2,,,,,,,,
14620,205,5/18/2011 11:58,2,412.8,,,,,,,,
14621,1,12/8/2011 16:22,9,3000.6,,,,,,,,
14622,184,6/8/2011 12:42,1,320.6,,,,,,,,
14623,32,11/7/2011 13:56,10,2015.3,,,,,,,,
14624,57,10/13/2011 13:44,6,814.1,,,,,,,,
14625,196,5/27/2011 15:32,11,4497.9,,,,,,,,
14626,23,11/16/2011 10:37,11,5410.9,,,,,,,,
14627,379,11/25/2010 16:32,1,462.8,,,,,,,,
14628,91,9/9/2011 14:58,5,1998,,,,,,,,
14629,4,12/5/2011 16:55,2,948.1,,,,,,,,
14630,484,8/12/2010 16:38,1,338.7,,,,,,,,
14631,50,10/20/2011 11:17,6,2025.7,,,,,,,,
14632,262,3/22/2011 8:49,1,114.6,,,,,,,,
14633,266,3/18/2011 17:07,1,344.9,,,,,,,,
14634,437,9/28/2010 10:40,4,2124.5,,,,,,,,
14635,453,9/12/2010 10:47,1,215.2,,,,,,,,
14636,36,11/3/2011 16:12,2,609.9,,,,,,,,
14637,677,1/31/2010 15:52,1,106.7,,,,,,,,
14638,50,10/20/2011 10:10,1,443.6,,,,,,,,
14639,52,10/18/2011 15:06,9,4979,,,,,,,,
14640,24,11/15/2011 13:07,10,3649.4,,,,,,,,
14641,21,11/18/2011 10:42,1,110.5,,,,,,,,
14642,58,10/12/2011 11:08,1,96.1,,,,,,,,
14643,170,6/22/2011 14:41,5,1679.9,,,,,,,,
14644,67,10/3/2011 8:30,7,2247.7,,,,,,,,
14645,156,7/6/2011 9:15,3,876.9,,,,,,,,
14646,1,12/8/2011 12:12,151,528380,,,,,,,,
14647,201,5/22/2011 13:40,2,480.1,,,,,,,,
14648,416,10/19/2010 13:12,15,4375.1,,,,,,,,
14649,4,12/5/2011 12:30,9,3530.2,,,,,,,,
14650,589,4/29/2010 20:27,1,62.5,,,,,,,,
14651,67,10/3/2011 15:52,9,2007.5,,,,,,,,
